a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.6429,2.3333,2.3333,2.1923,2.8527,3.0,2.2515,1.4286,neutral
2.6438,2.8,3.1741,1.6456,2.5598,3.5,1.7857,1.359,neutral
2.414,3.4059,2.6874,1.7545,2.552,4.1231,1.7657,1.3506,neutral
3.0747,2.3333,3.5832,2.4066,1.9426,3.5,2.0727,1.5,neutral
3.7521,4.0,2.5,2.5069,4.0111,4.0,1.6687,1.875,neutral
2.9814,2.1633,2.6598,2.7497,2.8247,3.7724,2.186,1.4471,neutral
2.7158,3.4041,3.7833,2.7356,2.6825,3.2882,2.0584,1.4267,neutral
3.2143,4.4272,2.8668,1.8917,2.0094,3.0,2.1333,1.7158,neutral
2.4359,3.8881,3.5,1.637,2.5683,3.0,2.3393,1.2491,neutral
2.78,2.25,2.8864,2.1328,3.2586,4.5,2.114,1.4444,neutral
2.8714,2.7735,3.3879,2.2607,2.1742,2.5795,2.1504,1.43,neutral
3.0845,3.0,2.3568,1.6464,1.8947,3.3955,1.7871,1.5023,neutral
2.3132,6.3421,3.2249,2.2883,3.8849,5.0596,2.0,1.2614,neutral
3.0173,2.7116,2.7938,1.9856,2.9353,3.0923,1.7452,1.4751,neutral
3.2028,5.0,3.5725,2.4686,3.0031,3.334,1.8245,1.4667,neutral
2.7401,3.4928,4.1784,1.7845,2.1172,5.0,1.7205,1.2804,neutral
2.6077,3.1623,3.8751,2.1773,1.9858,3.35,2.1913,1.2295,neutral
2.6111,6.0,2.9691,1.7365,2.0655,2.4286,2.0588,1.3889,neutral
2.795,2.9678,2.5964,1.9192,3.3413,3.2882,2.141,1.394,neutral
2.4775,3.4059,2.6166,1.748,3.1318,3.5089,2.219,1.3557,neutral
4.1133,1.9235,2.5858,1.5914,1.6078,3.0,1.6704,1.644,neutral
4.2573,1.4008,2.2832,1.9377,1.9377,3.2249,1.877,2.0962,neutral
3.1538,2.6,2.7354,1.8571,2.1518,2.6,2.0783,1.6172,neutral
2.8543,4.1231,3.1942,2.5036,2.7515,3.43,1.7692,1.4572,neutral
3.9384,1.7617,2.9542,1.5413,1.9778,3.821,1.8872,1.7385,neutral
2.8673,2.9483,4.0203,3.0318,3.6766,2.8284,1.9912,1.4032,neutral
2.1579,2.7131,3.277,1.5089,2.4092,4.4721,1.93,1.2423,neutral
2.5898,3.3397,2.6667,1.7923,1.9118,2.6077,2.3825,1.3506,neutral
2.7783,2.5714,2.6977,1.8333,2.2,4.25,2.0588,1.501,neutral
3.1313,2.8284,2.7895,2.4715,2.9772,3.6461,1.9336,1.562,neutral
2.5213,2.7779,3.0452,1.8452,3.663,7.9246,1.8928,1.3007,neutral
2.891,2.8388,2.6692,1.7354,3.2434,5.6569,1.8252,1.5402,neutral
2.9333,0.0,3.2249,2.6048,3.1257,3.2,2.0,1.5333,neutral
3.0878,2.4,3.1269,2.007,2.4084,3.0104,2.0761,1.5833,neutral
2.6651,3.821,3.0727,2.413,2.511,2.6165,2.2759,1.2954,neutral
2.6229,3.2062,2.7378,2.233,2.2483,3.75,1.8714,1.378,neutral
2.6371,3.5089,3.6598,1.5714,2.2485,3.0,2.3348,1.4979,neutral
3.0669,2.3393,3.1803,1.6148,2.155,5.0,1.9379,1.4962,neutral
3.4624,9.3005,2.476,3.1622,3.8064,2.838,1.7532,1.7635,neutral
2.6728,3.6702,2.9652,1.5702,1.8947,3.6702,1.8796,1.4673,neutral
2.7283,3.2358,3.2078,2.7484,2.7484,2.7659,1.9437,1.2564,neutral
3.1421,4.4385,3.4314,1.9437,2.0818,3.4059,1.704,1.5691,neutral
3.6683,4.5,2.75,2.9182,2.9182,3.6818,1.9918,1.7778,neutral
2.7932,3.4041,3.2596,2.0736,2.156,2.6,2.1662,1.4409,neutral
3.0,2.4,2.6,1.6403,1.9068,2.4,2.1667,1.5833,neutral
2.7346,3.6461,3.1017,2.0089,3.4106,4.25,1.7657,1.4649,neutral
3.1403,2.6306,2.5173,2.7145,2.2755,2.557,2.0934,1.5376,neutral
2.2746,2.9774,4.5128,2.3125,2.0095,3.5355,2.0616,1.1648,neutral
2.4445,2.2091,3.6,2.3807,2.3446,3.6818,1.8107,1.2675,neutral
3.2151,7.0,2.6667,2.5887,2.824,3.0,2.0667,1.6429,neutral
2.6826,3.8053,3.4912,3.0931,2.0557,3.7583,2.3984,1.4201,neutral
3.0014,2.6679,2.6952,2.886,3.848,3.6667,2.0,1.4545,neutral
3.0779,2.6,3.2125,1.9115,2.7033,3.25,2.2361,1.6941,neutral
4.3163,1.7088,3.1623,2.9011,2.3923,2.6101,2.0919,1.9303,neutral
2.074,3.7468,4.0892,3.819,2.3714,3.9482,1.9289,1.2141,neutral
3.1217,2.0203,2.6333,1.8705,4.1398,4.8374,1.8868,1.5264,neutral
2.7692,3.153,2.7035,2.6191,2.1826,3.5,1.9286,1.4615,neutral
3.1568,2.4083,2.295,1.7975,2.7962,3.25,2.0015,1.6609,neutral
3.389,1.8662,2.6712,2.5089,1.9874,3.4785,1.8182,1.5921,neutral
2.9303,1.6434,2.9178,2.1567,2.5121,3.414,2.0446,1.4649,neutral
3.501,4.0,3.5355,3.5089,3.9193,2.8,1.9286,1.6667,neutral
3.0142,3.0185,3.6889,3.099,2.289,3.3993,1.6927,1.5617,neutral
2.5516,2.5754,3.2744,1.8236,2.9756,3.5301,1.9452,1.4433,neutral
3.2358,2.6077,2.8651,2.4639,1.8897,2.8636,1.7461,1.3827,neutral
2.5951,2.4715,2.8244,1.5653,2.7525,4.6667,1.9286,1.3985,neutral
3.0398,3.2249,3.9287,3.4851,3.1488,2.6789,1.9099,1.4839,neutral
2.1355,2.6355,5.5909,2.9337,2.6233,4.0139,1.857,1.0677,neutral
2.797,2.5055,2.8046,2.1213,2.8887,3.1379,1.8792,1.5978,neutral
2.4977,7.0178,4.4633,2.2553,2.5211,3.1623,1.8423,1.2903,neutral
2.8698,3.0,2.5769,1.8854,2.7424,3.5089,2.2799,1.6,neutral
3.0769,3.25,3.1269,2.7484,2.4985,3.7583,1.8625,1.5385,neutral
2.6497,2.4286,2.5808,1.5485,2.5937,4.25,2.0622,1.5305,neutral
2.7406,2.9417,2.4636,2.4329,4.7377,5.0111,1.796,1.4,neutral
3.4608,2.8504,2.4002,2.5001,1.7678,5.099,1.6667,1.6005,neutral
3.1333,2.9506,2.6164,3.1351,2.4594,3.7947,2.0069,1.407,neutral
3.0772,2.3616,2.9341,2.1372,2.346,3.5089,1.925,1.58,neutral
3.1739,2.7613,2.9341,2.4042,3.3,3.5089,1.7826,1.6322,neutral
2.3975,4.8374,3.5178,1.7912,2.4161,4.4721,1.8601,1.3221,neutral
3.564,2.0,2.5608,1.8803,2.0179,3.0,1.967,1.7894,neutral
2.9231,1.8571,3.0795,1.5752,3.1505,4.3333,2.0783,1.6154,neutral
2.8386,3.1901,2.6826,1.7903,2.2811,5.9666,2.0458,1.5282,neutral
3.5014,3.1623,2.1514,1.7203,3.3626,3.25,1.9246,1.9026,neutral
3.2435,2.3859,2.4741,1.918,2.3744,4.4385,2.0063,1.734,neutral
3.2317,3.25,3.277,1.6441,2.6048,3.75,1.8679,1.6172,neutral
3.0046,3.0,2.833,2.0,3.4286,3.5,1.7857,1.5023,neutral
3.2226,2.9506,3.5355,1.7795,2.7288,3.4041,1.9355,1.6522,neutral
3.0516,4.0,3.1044,2.2303,2.5504,2.5495,2.0925,1.5752,neutral
2.4708,3.0083,3.0671,1.4596,2.3343,5.3333,1.8125,1.2089,neutral
2.8036,3.6702,3.9469,2.6606,2.6606,3.1623,2.0765,1.3282,neutral
2.4593,2.5221,3.5725,1.861,2.0116,3.2882,2.2257,1.4673,neutral
3.1829,2.3616,3.0715,1.4936,1.9797,4.714,1.9209,1.6692,neutral
3.0747,3.5,4.0156,2.3628,2.1692,2.6077,2.2255,1.4304,neutral
3.0769,2.1667,4.3333,2.3055,1.9662,3.25,2.1538,1.5385,neutral
2.6515,4.6786,3.1953,2.7833,2.8106,3.5,2.091,1.4409,neutral
2.5,5.3333,3.4169,4.8626,3.5917,3.25,2.0769,1.25,neutral
3.0425,3.0414,3.3441,3.0111,2.0074,3.0104,2.0,1.3998,neutral
3.1634,3.2344,2.7351,2.8158,3.0443,3.0,2.1819,1.4753,neutral
3.0014,3.6667,2.8524,1.6832,2.0,3.6818,1.9938,1.3667,neutral
2.6034,3.75,4.1693,1.7707,2.7449,3.153,2.0783,1.3333,neutral
3.2483,1.9796,2.3916,1.6994,2.511,4.4272,1.7871,1.6692,neutral
2.9497,3.0,3.6427,1.9472,2.2344,3.5355,2.0809,1.3333,neutral
2.9396,3.1925,3.1457,2.2379,1.8351,2.6762,2.0,1.506,neutral
2.7283,3.2358,3.0129,2.4515,2.5362,3.7003,1.8738,1.4002,neutral
2.6384,2.6355,2.8766,1.9931,2.7639,4.714,2.07,1.3232,neutral
2.9932,3.6818,2.75,2.7617,2.4549,4.0552,1.7281,1.4514,neutral
2.471,8.5586,3.9005,3.0943,2.6296,3.1901,2.2922,1.2971,neutral
2.5833,2.4,3.0,2.2091,2.7613,2.5,2.3,1.4167,neutral
2.7703,3.25,3.5,1.5052,2.3847,3.0,2.3333,1.5385,neutral
2.5848,3.7832,2.9855,1.5627,3.1498,4.714,1.9209,1.4018,neutral
2.5646,2.3561,2.6164,3.0758,2.3532,5.0442,1.9446,1.3558,neutral
2.4666,4.1868,3.0901,1.8314,2.9531,4.0311,1.9474,1.4011,neutral
2.471,3.357,2.5418,2.3277,3.0706,3.5355,2.1319,1.1742,neutral
2.8472,2.5495,2.6491,1.7204,4.0143,4.4272,1.8571,1.4615,neutral
3.1344,2.2023,2.7117,1.8453,2.222,4.8166,1.9141,1.5465,neutral
2.8242,3.7268,2.7072,1.6769,2.5113,2.0,2.7116,1.3682,neutral
2.554,4.5069,2.856,2.3482,1.7533,3.0067,1.9393,1.2316,neutral
2.8889,4.3012,3.399,1.9767,2.358,2.9411,1.9234,1.3028,neutral
2.8941,4.5277,3.5725,2.4533,2.8868,3.1623,1.764,1.4816,neutral
2.6165,3.4205,2.8311,1.6755,2.0742,3.1623,2.1708,1.3333,neutral
2.6783,3.1623,3.5529,1.5388,1.8838,5.3748,2.0,1.4478,neutral
3.1831,2.1573,2.9673,2.2091,1.841,4.0,1.8352,1.4545,neutral
2.5633,2.6304,2.9091,2.5684,2.1904,3.75,2.1333,1.4389,neutral
2.8755,2.6719,2.9691,1.7471,3.0961,5.0,1.9379,1.4361,neutral
2.6753,3.4785,3.7689,2.1979,2.1979,2.9205,1.4971,1.1853,neutral
2.5495,3.1623,2.4828,1.8627,2.5571,3.0104,2.2484,1.18,neutral
3.0108,4.4721,3.6159,1.6853,3.2954,2.9678,1.9923,1.5,neutral
2.5321,4.3461,6.0,2.311,2.311,2.3534,2.085,1.3038,neutral
2.9289,2.3393,3.1384,2.4285,2.4285,3.8881,1.81,1.4979,neutral
3.3825,4.1231,2.677,2.5248,2.3158,2.8071,2.2133,1.8471,neutral
3.456,2.1926,2.3604,2.0812,2.2078,4.1593,2.013,1.8243,neutral
2.5495,4.1231,3.5259,2.161,2.564,3.0104,1.9262,1.3128,neutral
2.8674,3.0,3.3472,3.77,3.016,3.3955,2.0714,1.3333,neutral
3.0017,2.4254,2.4283,1.8,2.5132,3.6667,1.8182,1.4,neutral
2.8674,3.0,3.0676,2.5612,3.1158,3.0,2.0,1.4667,neutral
3.5413,2.6789,2.2834,1.7735,3.0876,3.2596,2.0073,1.8197,neutral
3.1678,3.7947,3.1741,3.0062,2.1508,3.0104,1.9119,1.4167,neutral
3.0034,2.7456,3.5,2.8734,1.9066,2.4083,2.4098,1.5017,neutral
2.8064,3.6461,2.7386,2.9726,3.7893,2.6077,2.2295,1.4695,neutral
2.8313,3.4785,2.5,3.1667,2.6674,3.0,1.5,1.2727,neutral
2.7902,2.7735,3.5355,2.2688,2.2688,2.1922,2.1504,1.5,neutral
2.6,2.1429,2.5455,1.789,2.2598,4.6786,1.925,1.4016,neutral
3.1357,2.3393,3.5725,1.75,2.3174,3.75,2.0,1.5674,neutral
3.4059,2.557,2.6847,1.6166,3.4557,3.43,2.2804,1.7029,neutral
2.6669,3.3955,3.1741,1.9219,2.6831,4.111,1.9246,1.2877,neutral
2.4395,3.0185,4.2638,4.4113,2.332,3.1623,2.465,1.2712,neutral
3.3931,2.4715,3.0894,2.7528,3.2392,3.3955,2.2868,1.5314,neutral
2.7401,4.9396,3.1665,2.4329,3.1721,2.6789,1.831,1.3701,neutral
2.9435,2.4286,3.1667,3.6387,2.3103,2.126,2.3291,1.4718,neutral
2.8098,4.0078,3.5694,2.4796,2.1438,2.3393,2.0674,1.3737,neutral
2.8193,3.4059,2.3343,1.879,2.4184,3.6,1.9452,1.5268,neutral
3.0862,2.5125,2.9542,2.1095,3.0136,3.6667,2.0,1.5921,neutral
3.0832,4.3461,3.6159,2.0689,4.5797,6.2769,2.0,1.5416,neutral
3.8197,1.8158,2.4674,2.667,2.0789,2.75,2.4697,1.7297,neutral
3.6178,4.1231,2.9682,2.0703,2.0623,3.2249,2.1095,1.9189,neutral
2.5977,2.9483,4.6667,1.8601,1.9923,4.4385,1.9237,1.3969,neutral
2.9246,4.6786,3.4169,1.7387,3.4513,2.8071,2.1422,1.4979,neutral
2.9268,3.7583,2.9315,2.5056,2.6889,3.0104,2.4927,1.3985,neutral
3.0833,2.4,3.1769,2.0903,2.0903,3.0067,1.7295,1.5833,neutral
2.6793,10.9772,2.3658,2.4529,4.9735,3.6702,2.0357,1.4533,neutral
3.4409,2.0,3.2177,1.5621,1.9713,4.0078,2.0203,1.6508,neutral
2.3712,2.6719,3.363,2.3076,2.3234,3.75,1.9345,1.3723,neutral
3.0508,3.4726,3.0247,2.9775,2.4473,2.6675,2.1623,1.5254,neutral
3.0,2.5,3.0207,1.5093,2.5874,3.3333,2.0025,1.5,neutral
3.4976,6.2769,2.1355,1.8255,4.0699,2.6719,2.2534,1.9289,neutral
2.8634,3.0067,3.6598,3.144,3.5144,3.3955,2.2143,1.4634,neutral
3.171,2.9104,2.4814,2.6038,3.1576,4.0,2.0833,1.4167,neutral
3.5935,1.8601,2.7782,1.8203,2.2314,3.5089,2.227,1.7749,neutral
2.6934,1.8571,2.9107,2.0833,4.8428,6.5,1.9231,1.5404,neutral
3.2673,5.0,2.9691,1.8548,2.7444,2.466,2.4009,1.7346,neutral
2.6904,2.6667,3.0671,1.7487,2.3178,5.0596,1.875,1.4375,neutral
2.5357,3.3242,2.4564,1.6048,2.8336,3.153,2.0,1.2991,neutral
2.8224,3.7101,2.8214,2.0113,3.4494,3.9482,1.8683,1.4618,neutral
2.5017,4.5069,3.2744,2.7528,2.5272,3.7583,2.1296,1.3324,neutral
3.189,7.0711,2.9961,1.9429,3.1328,3.144,2.067,1.7029,neutral
3.1114,2.6833,2.2656,1.8677,2.9358,3.5089,1.6387,1.5,neutral
2.5301,2.8333,3.9005,1.6149,1.8028,2.8,2.2868,1.2941,neutral
3.3286,2.5055,3.6,3.4142,2.2761,2.1731,2.4555,1.4649,neutral
2.8504,3.5082,2.986,1.8618,2.4605,3.0679,2.0,1.4252,neutral
2.8541,4.219,3.1623,1.6851,2.1477,4.219,2.0906,1.4726,neutral
2.9341,3.0,2.6667,2.5138,3.0166,3.0,2.1333,1.4667,neutral
2.1662,3.0046,2.8293,1.6481,2.2495,4.3843,2.2859,1.2254,neutral
2.8873,2.5125,2.7364,1.7732,2.0092,3.3333,1.9105,1.3966,neutral
3.2643,2.6789,3.2707,3.2596,3.2102,2.75,2.3636,1.6296,neutral
2.7946,4.7539,3.75,3.8092,3.1412,2.8071,2.1481,1.3985,neutral
3.2838,4.7539,2.7688,2.4207,3.089,3.5518,1.8975,1.6749,neutral
2.7939,2.2136,2.8003,1.781,3.1484,4.1231,2.0835,1.4357,neutral
2.7305,3.6461,2.4783,2.3945,2.3945,3.2596,2.2295,1.3985,neutral
3.0007,5.0,4.0156,2.1855,1.9123,3.75,2.1333,1.6,neutral
3.877,4.0,4.0396,3.022,1.7375,2.6789,1.7202,1.75,neutral
2.5368,2.5,3.4342,1.9395,1.9395,3.0,2.4224,1.4016,neutral
3.0653,2.4693,2.7181,1.9648,2.7444,3.0,2.2119,1.6601,neutral
3.2949,3.0626,2.4231,2.2502,3.903,3.5489,1.719,1.6771,neutral
2.858,3.5,3.1734,1.5747,2.7689,3.25,2.1538,1.4304,neutral
2.6315,2.7735,3.616,2.0744,1.8839,4.0139,2.256,1.3509,neutral
2.6667,3.0,3.0,2.1045,3.5076,3.3333,2.2023,1.3333,neutral
2.7402,5.0111,2.5964,2.3976,4.6119,4.1302,1.7191,1.4032,neutral
2.919,2.0,2.36,2.4225,2.2094,3.1901,1.9249,1.5811,neutral
3.4883,1.6522,2.1998,2.1622,2.6617,3.5355,2.0,1.7032,neutral
2.8986,2.7613,2.75,1.75,2.5852,3.6667,2.0909,1.5391,neutral
2.8558,2.6783,2.9495,1.8482,2.0885,3.0537,2.014,1.4246,neutral
3.259,1.366,3.7833,1.5903,1.8224,3.2882,2.2166,1.7054,neutral
3.2593,1.8409,3.1429,2.6526,1.9292,4.0,1.75,1.358,neutral
2.7735,3.25,3.2678,1.9728,4.0,3.5,1.7871,1.4615,neutral
4.161,1.2696,1.9777,2.1256,1.8978,3.039,2.5238,1.8912,neutral
2.8673,3.7583,4.0311,2.5291,3.0051,2.4083,2.5757,1.4649,neutral
2.7624,4.1302,3.1987,1.8237,2.3354,3.0,1.9444,1.5268,neutral
2.8318,3.6401,5.2421,1.6695,1.6695,4.0,2.2023,1.3907,neutral
2.8601,3.43,4.0428,1.526,1.4683,4.4385,1.8038,1.3601,neutral
2.8796,3.0067,2.8046,1.7562,2.3277,3.2062,1.8724,1.5978,neutral
2.8499,4.4385,6.4075,2.3333,3.5,3.638,1.9333,1.4249,neutral
3.015,3.1623,2.1661,1.4201,2.0666,3.7947,1.5855,1.5033,neutral
2.935,2.7526,4.4395,2.0027,2.3205,2.8284,2.0506,1.4962,neutral
2.5237,5.4589,2.4854,1.9076,3.8448,3.2249,2.0699,1.4586,neutral
2.4507,5.7009,5.6569,2.4444,3.2152,2.8284,2.0616,1.1108,neutral
2.0355,3.2558,6.0495,1.5674,2.1729,3.5355,2.0881,1.1125,neutral
2.4691,2.4328,4.0409,1.5577,2.5075,3.4041,2.1386,1.3519,neutral
2.4328,14.0,4.4939,2.3696,3.4522,4.3333,1.7709,1.2143,neutral
2.7857,4.6667,2.295,3.6292,4.7115,3.75,1.8,1.4286,neutral
3.0,2.9483,3.6111,1.9928,2.8951,5.0111,2.2042,1.602,neutral
3.7231,1.6125,2.4875,1.5744,1.947,2.8636,2.0,1.6172,neutral
3.0674,3.0,3.23,1.6602,2.5056,3.2,2.0634,1.6,neutral
3.1538,4.3333,3.2885,1.8571,2.6,5.0111,1.796,1.6154,neutral
2.6,3.75,3.7143,2.7919,2.7646,3.1623,2.0708,1.2667,neutral
3.8972,1.562,2.5701,2.0621,1.8827,3.3955,1.8585,1.6322,neutral
3.3755,2.1731,3.6425,2.0027,2.1568,2.8,2.0727,1.6873,neutral
2.8757,8.0,2.939,1.6667,2.9706,3.6,1.8333,1.5,neutral
2.6682,3.7583,3.7957,1.8493,2.3598,4.1231,2.1598,1.337,neutral
2.8673,3.0067,2.6065,1.5559,2.1538,3.0067,2.1328,1.5314,neutral
2.5625,4.0,3.5355,1.6839,1.9052,3.0,2.0011,1.3125,neutral
2.5909,4.25,2.8183,2.1112,2.4711,3.4,1.886,1.3542,neutral
2.467,4.2573,5.6,5.4291,2.5057,2.6,2.2321,1.2332,neutral
2.9306,3.2596,2.7693,1.703,1.9797,4.6786,1.8647,1.4653,neutral
2.8008,2.5,4.0757,2.2645,3.3453,3.638,1.7333,1.3333,neutral
2.9912,3.2596,3.1052,2.1256,1.8127,3.0104,2.2484,1.4593,neutral
3.243,2.9205,2.6366,1.9816,2.8837,4.8374,1.6026,1.5313,neutral
2.8388,4.1231,3.0007,3.0389,2.366,2.2638,2.1242,1.5339,neutral
2.5,8.0,5.6,2.8286,3.1429,2.8,2.0013,1.25,neutral
3.1831,5.5,4.0396,2.2598,2.3045,3.5,1.7143,1.6364,neutral
2.6229,3.2062,4.4395,1.5168,2.4751,7.5166,1.9336,1.378,neutral
2.9958,3.4041,6.3753,1.4401,2.079,4.0139,2.2484,1.4267,neutral
3.0082,2.846,2.8864,2.1353,2.103,3.1623,1.7,1.4444,neutral
3.1345,1.9242,3.3248,1.8739,1.9233,2.7659,2.0452,1.4599,neutral
3.1313,3.5355,2.255,2.1093,2.444,3.5355,2.1966,1.6325,neutral
3.5037,1.9039,2.9577,2.6715,2.2899,3.0,1.6125,1.5974,neutral
2.905,1.4318,3.8199,1.831,1.7567,4.5277,1.6711,1.3298,neutral
3.4293,9.8995,4.2794,2.1478,2.137,2.3035,1.8605,1.6429,neutral
2.8573,3.1623,3.7029,2.1062,1.9375,4.3412,2.0294,1.4436,neutral
2.9078,2.4083,2.9896,3.0225,2.6575,3.153,1.8526,1.4971,neutral
2.9932,2.8071,3.2125,2.084,2.084,3.75,2.0667,1.6387,neutral
3.1145,1.7541,3.5725,1.6347,1.7418,3.5089,2.0265,1.4422,neutral
2.797,3.6461,3.2616,2.4459,2.0965,2.3074,2.0674,1.3985,neutral
2.5342,3.75,3.3385,1.8791,2.1625,4.3333,2.2308,1.3333,neutral
2.6904,5.3333,3.3997,3.8243,2.5495,3.2062,1.7466,1.25,neutral
3.2331,2.3022,2.7735,2.6158,3.3088,3.0732,1.7657,1.6991,neutral
2.9891,3.6818,3.0207,2.2166,2.1948,2.2,2.1894,1.5418,neutral
2.891,3.7014,3.8341,1.6768,2.4677,2.4083,2.1436,1.5139,neutral
2.7203,2.325,2.9324,1.5003,2.1829,3.5355,1.93,1.5,neutral
2.5189,2.4878,3.0101,2.5572,2.8278,4.4385,1.9289,1.3282,neutral
3.4821,2.5495,3.4866,2.0307,2.27,3.8006,1.8933,1.5,neutral
2.8499,3.5089,2.6413,2.2194,2.9674,3.0,1.8667,1.5674,neutral
3.0009,2.7456,3.6749,2.3368,2.7497,5.0,1.8667,1.5,neutral
2.8534,1.9849,3.1971,2.1874,2.3684,4.714,1.9144,1.503,neutral
2.863,2.4424,3.135,1.8176,2.4518,3.1623,2.1815,1.5507,neutral
2.7606,4.2573,2.9091,2.3062,2.2831,3.2062,2.1218,1.4106,neutral
3.001,3.25,3.3997,2.1923,2.3916,2.1667,2.1552,1.6154,neutral
3.571,1.6667,2.7873,2.2955,1.5716,3.0414,1.6974,1.5849,neutral
3.3147,2.4258,2.8314,1.84,3.2982,2.912,1.9822,1.6667,neutral
3.0,2.3333,3.75,3.0173,2.0116,3.5,2.144,1.5714,neutral
2.858,4.6667,3.7833,1.9286,2.6735,4.6786,1.9962,1.4286,neutral
3.1447,3.0,2.6315,1.7679,2.8779,3.0414,2.122,1.7452,neutral
2.7346,2.0456,2.7226,2.3326,2.1076,2.6509,1.8974,1.3558,neutral
2.5882,4.25,2.677,1.6814,2.9969,3.2,2.0625,1.4118,neutral
2.5277,3.6461,2.4783,1.553,2.5042,2.8,1.9299,1.3969,neutral
2.2638,2.7143,3.1262,1.8049,2.1954,3.7583,2.1286,1.1579,neutral
2.3004,3.8881,3.3826,1.226,2.6927,4.4721,1.8507,1.2615,neutral
2.74,3.9108,3.8853,2.1331,2.3205,2.0051,2.219,1.4277,neutral
2.9942,4.0078,3.2924,2.0643,3.3029,2.3333,2.501,1.5595,neutral
3.277,3.6056,2.3864,1.6362,2.4429,2.0475,2.4867,1.5542,neutral
2.6435,4.0,3.5557,3.7587,3.3047,3.75,1.8714,1.314,neutral
1.9451,2.9774,2.9324,1.8321,2.1228,4.0552,2.233,1.1098,neutral
3.2644,2.0761,3.0632,2.6851,3.0393,3.0414,1.7437,1.4422,neutral
2.885,3.0046,3.1417,2.2018,2.2018,2.9417,2.4,1.4977,neutral
2.6879,2.7735,2.4666,1.8572,1.8393,2.7613,2.5366,1.416,neutral
2.64,4.6786,3.0715,1.7885,3.1298,3.5089,1.8538,1.4267,neutral
2.6588,4.0139,3.6667,1.9055,2.6752,2.5,2.1024,1.2484,neutral
3.1548,2.6,2.6876,2.8639,2.5803,3.0067,1.9291,1.5404,neutral
3.3204,1.8826,2.9263,2.3842,2.6391,3.8079,1.7989,1.6561,neutral
3.3781,2.557,2.7955,1.694,2.0766,2.3016,2.2154,1.7657,neutral
2.4485,4.6786,3.7675,3.1712,3.1231,4.0552,1.9796,1.2196,neutral
2.7152,2.8,2.8,2.6687,2.6687,2.8,1.8571,1.4286,neutral
3.0645,1.9849,4.0156,1.7767,1.7767,3.0,2.5055,1.6402,neutral
2.5,4.0,3.3217,2.7526,3.4557,3.638,1.8012,1.2516,neutral
2.5262,3.0445,2.7566,1.6218,1.7953,3.3781,1.9754,1.2835,neutral
3.5868,2.1934,2.9045,2.3957,2.7307,2.6675,2.4802,1.7642,neutral
2.3348,3.0,2.6952,2.5495,2.0196,3.35,2.0896,1.3333,neutral
3.0669,4.4385,2.6413,2.4931,2.1555,2.5221,2.0496,1.5691,neutral
4.0175,1.9403,2.75,2.4254,2.8078,2.75,1.7297,1.875,neutral
2.8018,3.3333,4.5,2.8836,3.4603,3.0,1.8922,1.2042,neutral
3.1015,3.4726,2.5586,1.6857,2.2495,3.2882,2.301,1.4816,neutral
2.9932,3.5089,2.8895,2.0084,2.3271,2.8071,2.0674,1.4979,neutral
3.5879,2.3074,2.2497,2.1392,2.6389,2.1435,2.7876,1.8742,neutral
2.5,4.6667,3.4759,2.3088,2.5307,3.0,1.9167,1.2164,neutral
2.5495,2.3035,3.054,1.7255,2.4402,4.0,2.0983,1.1848,neutral
2.7083,2.8071,2.4466,2.0833,2.5,4.0,2.085,1.2824,neutral
2.9442,2.8101,3.4169,2.8802,2.4144,3.7832,1.9345,1.3364,neutral
3.1678,2.0,2.5104,2.1699,2.6038,4.6667,1.9299,1.6667,neutral
2.8508,4.6786,3.4782,2.3363,3.04,3.5089,1.9962,1.4249,neutral
2.858,4.6667,4.0,2.3406,2.8474,2.4,2.4181,1.5,neutral
2.5697,3.144,3.3491,1.813,1.8984,2.6077,2.4591,1.3737,neutral
2.512,2.1401,2.7515,1.9513,2.0768,2.3616,2.3268,1.3282,neutral
2.8221,3.153,3.4945,1.9007,2.9597,3.0679,2.0,1.3868,neutral
2.948,2.6907,3.0124,1.6477,2.2106,3.3855,2.0,1.3826,neutral
2.7659,4.4721,4.6316,2.2752,2.2752,3.5089,1.6526,1.2104,neutral
2.3343,5.0,2.9341,2.0278,4.0555,2.3534,2.1683,1.2667,neutral
2.5612,2.7735,3.1269,1.3784,1.8269,2.5795,1.9826,1.4213,neutral
3.1632,3.2358,2.6876,2.4959,1.8831,3.6056,2.7019,1.691,neutral
2.6631,3.0046,3.0092,2.1339,2.4264,3.0046,1.9422,1.3879,neutral
2.4676,3.0,3.2249,1.6274,2.6038,4.6786,1.9962,1.4682,neutral
3.008,2.3616,2.9313,2.3,1.7485,3.0104,1.9119,1.4118,neutral
3.0,2.6077,2.2834,1.5995,2.3768,3.0104,2.5038,1.6179,neutral
3.1313,3.43,3.6749,2.0981,2.3833,2.3616,2.5038,1.4916,neutral
2.6381,2.838,2.925,1.4875,3.6808,5.7057,1.8344,1.4095,neutral
2.4076,3.4059,3.5178,3.2971,2.2349,5.3437,1.623,1.1759,neutral
3.0484,2.7038,2.9745,2.9277,2.3604,2.808,2.0158,1.4159,neutral
2.6719,2.9104,2.6766,2.5466,2.932,3.6818,1.9013,1.1667,neutral
2.9748,2.4083,3.3546,1.9913,1.8898,3.4752,2.4754,1.5369,neutral
2.824,1.5556,3.1429,2.0288,1.6791,3.3333,2.2023,1.4574,neutral
