a1,a2,a3,a4,a5,a6,a7,a8,emotions
1.97132,2.30727,5.13399,1.91406,1.57846,1.48819,2.12649,1.46644,sad
2.18073,4.44123,3.3296,1.53056,1.55907,3.01822,1.34346,1.70461,sad
2.09091,1.926,6.5328,1.95454,1.74882,1.67827,1.89644,1.55958,sad
2.14282,3.35117,3.03429,1.56523,1.69825,3.28262,1.36228,1.6456,sad
2.30225,4.36207,2.8188,1.43056,1.86042,2.80362,1.42256,1.78272,sad
2.56564,3.21564,3.43672,1.79839,1.69807,2.09463,1.61155,1.92939,sad
2.44964,3.82817,2.58487,1.87553,1.44247,1.91047,1.65847,1.81289,sad
2.30315,3.44671,3.00642,1.86134,1.3646,2.49278,1.36089,1.73236,sad
2.13439,4.3222,3.91618,1.63036,1.8919,3.13924,1.32067,1.69536,sad
2.1382,4.01304,3.51259,1.70332,1.97047,2.13883,1.56838,1.6022,sad
2.07504,6.17238,4.65527,1.90515,1.59571,2.21423,1.4674,1.50428,sad
2.33862,2.69717,2.55242,1.88265,1.74885,2.11362,1.56352,1.62061,sad
2.20397,2.7309,3.46329,1.47834,1.53731,2.3345,1.62876,1.70051,sad
2.0658,2.17581,5.58866,1.90744,1.73742,1.96854,1.78563,1.5359,sad
2.29464,3.54844,3.38153,1.42552,1.99079,2.71049,1.40043,1.88571,sad
2.12891,3.3142,3.91306,1.96125,1.9535,1.46606,1.90685,1.59886,sad
2.54875,2.74778,3.69313,2.05076,1.39326,2.17799,1.47635,1.95579,sad
2.18973,2.64103,3.37823,1.70313,1.73072,1.85463,1.67613,1.60361,sad
2.46467,4.35539,3.50376,1.51026,1.8834,2.88165,1.39079,1.94722,sad
2.21087,7.12966,3.88057,1.91714,2.12775,2.31328,1.48723,1.63981,sad
2.43786,4.55392,3.07139,1.47097,1.8964,2.95836,1.40708,1.94273,sad
2.28814,2.45867,3.95932,1.50625,1.28074,2.32001,1.47298,1.80585,sad
2.39387,2.3486,4.62514,2.05805,1.18273,1.859,1.61895,1.76681,sad
2.48019,3.66279,2.61736,1.84179,1.26433,2.50883,1.4001,1.80339,sad
2.22166,5.38067,2.7122,1.60661,1.77911,3.02858,1.31799,1.77038,sad
2.24872,5.00426,3.24285,1.80196,1.74252,2.18122,1.55779,1.69581,sad
1.80455,2.90727,5.3794,1.61628,1.93786,2.35453,1.52994,1.38254,sad
2.33214,5.07684,3.60404,1.7553,2.52355,2.78563,1.41653,1.74208,sad
2.25976,3.64353,4.30111,1.59092,1.56436,2.5808,1.4474,1.67583,sad
2.20233,2.21285,3.52441,2.00582,1.32359,2.46949,1.405,1.64041,sad
2.25105,5.21941,3.29513,1.64469,1.93932,3.36975,1.30965,1.72283,sad
2.70752,2.02607,2.17209,1.88599,0.97952,2.03602,1.55391,1.9945,sad
2.31969,3.33794,3.64875,1.86093,1.72273,1.70577,1.83819,1.71267,sad
2.14817,3.83027,3.05661,1.71404,2.09222,2.09912,1.56313,1.62846,sad
2.08126,6.44979,3.12556,1.65455,1.60704,2.4086,1.45183,1.52991,sad
2.32598,3.23984,3.94452,1.7091,1.893,2.09316,1.60207,1.77214,sad
2.12901,4.8646,4.6199,1.74767,1.85931,2.38374,1.49865,1.65262,sad
1.94607,3.73085,5.98346,1.97683,1.73132,1.494,1.99301,1.38035,sad
2.49999,3.01135,2.90285,1.70594,1.67393,2.12807,1.61652,1.81929,sad
2.25896,3.91029,3.63896,1.80827,1.60745,2.12816,1.56201,1.68883,sad
2.17135,3.76026,3.58921,1.61501,2.17446,2.29044,1.48323,1.76206,sad
2.31576,3.94705,3.18184,1.74258,1.67521,2.03553,1.60651,1.77246,sad
2.15168,5.71047,3.39648,1.64616,1.75471,2.76074,1.37126,1.67752,sad
2.57281,2.65994,3.05646,1.57156,1.31351,2.09574,1.61776,1.97422,sad
2.23702,3.33598,2.93734,1.69443,1.9672,2.45327,1.43995,1.66853,sad
2.50107,2.87431,3.42119,1.62757,1.6024,2.13608,1.66344,1.92617,sad
2.17965,6.64232,3.0763,1.68659,1.79127,3.71026,1.26133,1.67382,sad
2.449,4.29912,3.2936,1.87269,1.86194,2.50113,1.45662,1.79913,sad
2.30473,3.44757,3.07359,1.80874,1.30258,1.98363,1.59273,1.72575,sad
2.36258,3.202,4.11993,1.54421,1.3915,2.34795,1.52305,1.8204,sad
2.31026,4.16577,3.78914,1.50339,1.50811,2.95482,1.37857,1.85915,sad
2.4669,5.22731,3.28123,1.63593,1.79468,3.40325,1.27883,1.93488,sad
2.34031,4.34156,2.9523,1.68242,2.30222,2.98408,1.36036,1.82821,sad
2.20659,1.86558,5.55594,1.56412,1.59918,2.52518,1.61579,1.67889,sad
2.39708,3.17899,3.49281,1.78612,2.37092,2.49225,1.47262,1.75652,sad
2.52757,3.11606,3.13765,1.60913,1.75141,1.97984,1.64168,1.97245,sad
2.2166,5.78912,4.13417,1.63544,1.87553,3.32562,1.34071,1.72354,sad
2.25153,2.64982,2.82564,2.31303,2.44326,1.7714,1.64299,1.57258,sad
2.38082,6.53465,3.12383,1.6597,1.78326,2.83811,1.33001,1.83179,sad
2.46599,3.93156,3.63596,1.93764,2.01345,2.25769,1.53927,1.79227,sad
1.90091,6.56908,3.82686,1.67934,2.1293,2.54493,1.38554,1.46271,sad
2.02437,2.33716,6.16471,1.76584,1.38899,1.44721,2.03888,1.51833,sad
2.38089,2.59318,3.45259,1.80035,1.18658,2.0411,1.55209,1.77341,sad
2.65799,3.00388,2.68729,1.65856,1.88619,2.83066,1.41416,2.07518,sad
2.4815,3.97439,2.777,1.61361,1.62393,2.69677,1.44199,1.90692,sad
2.50721,2.74393,3.92985,1.82255,1.93402,2.01386,1.62695,1.82191,sad
2.3841,2.77819,4.9602,1.71229,1.72296,1.94739,1.64762,1.82631,sad
2.42226,3.78573,2.92384,1.75397,1.76671,2.34663,1.5164,1.87106,sad
2.29487,2.84,3.94521,1.99811,1.78207,1.35535,2.10569,1.68467,sad
2.57581,4.13669,2.84768,1.54028,2.22759,4.15529,1.22801,2.06837,sad
2.23464,3.45068,3.09221,1.46973,1.69514,2.26746,1.5636,1.77419,sad
2.27897,3.66371,3.40227,1.79722,1.06642,1.87535,1.54667,1.6806,sad
2.50677,4.84691,4.62211,1.64584,1.74722,2.59972,1.45108,1.94841,sad
2.55524,2.53241,4.70005,1.81477,1.27853,1.73073,1.87489,1.87514,sad
2.17303,3.42099,3.29251,1.62901,1.79744,2.02179,1.60522,1.68379,sad
2.41708,5.4565,3.16578,1.57403,1.77186,3.4626,1.2313,1.95235,sad
2.08985,4.13958,4.2829,1.84166,1.6531,1.79671,1.7634,1.58141,sad
2.36169,6.12947,3.34907,1.5943,1.68251,3.02351,1.36194,1.82558,sad
2.03426,4.48206,4.23739,1.70022,1.35013,1.8789,1.65746,1.49642,sad
2.40685,4.45858,4.25403,1.43224,2.05241,3.08229,1.3536,1.92798,sad
2.35379,5.54819,2.74422,1.59337,1.88353,4.27363,1.22892,1.80146,sad
2.09979,3.9675,3.20931,1.83747,1.50576,1.99636,1.53997,1.59765,sad
2.29304,3.27601,3.8807,1.51622,1.54003,2.19762,1.61263,1.7759,sad
2.31288,4.09821,5.02859,1.7021,1.65628,2.17062,1.62011,1.69691,sad
2.50767,3.97408,3.79955,1.71419,2.26934,3.03015,1.36777,1.90267,sad
2.33133,3.10487,3.38806,1.83851,1.31712,1.87938,1.62049,1.77946,sad
2.0373,1.84631,5.61866,1.85494,1.78244,2.40066,1.61891,1.49854,sad
2.37033,2.83138,3.38852,1.65346,1.68001,1.83412,1.71887,1.84191,sad
2.16522,2.58624,5.58739,1.75805,1.73384,2.45956,1.5159,1.64712,sad
2.19809,3.35736,4.51595,1.66198,1.80546,2.3414,1.59508,1.6815,sad
2.17135,3.76026,3.58921,1.61501,2.17446,2.29044,1.48323,1.76206,sad
2.28592,4.81844,3.79008,1.7976,2.3837,2.33747,1.50694,1.68165,sad
2.61117,4.14125,4.04241,1.83114,1.73921,2.6262,1.47911,2.01741,sad
2.48796,4.47378,3.68839,1.45255,2.01467,4.03953,1.25321,2.0151,sad
2.72295,2.81703,2.74237,1.68613,1.25333,2.18125,1.58076,2.06602,sad
2.25994,3.65043,2.67722,1.59892,1.37563,2.34629,1.49092,1.78589,sad
2.50419,3.59074,2.72614,1.80487,1.29723,2.09131,1.57347,1.91933,sad
2.29609,5.80562,3.46365,1.66411,1.86599,2.58134,1.43028,1.70507,sad
2.34768,3.7675,3.43231,1.79302,1.66092,1.91803,1.70003,1.7606,sad
2.18486,4.99623,4.34783,1.42317,1.65468,2.74252,1.37372,1.74783,sad
2.15692,5.19028,2.86525,1.5351,2.03806,3.66327,1.25691,1.66937,sad
2.35604,5.08945,4.18232,1.68618,1.87635,2.94956,1.45754,1.77184,sad
2.44845,5.02865,3.45337,1.86435,1.63367,2.0738,1.54365,1.8414,sad
2.6244,4.87946,3.95647,1.80601,1.85224,2.80191,1.37896,2.01366,sad
2.38319,4.23333,3.13243,1.60869,2.14178,3.82972,1.26344,1.8927,sad
2.53193,2.63753,2.55078,1.68836,1.122,2.27232,1.47948,1.95297,sad
2.15406,5.48253,3.24421,1.73374,2.23426,2.2405,1.50607,1.65025,sad
2.37724,3.94276,4.32134,2.033,1.81394,1.71759,1.78411,1.77118,sad
2.12196,3.52013,4.34433,1.81046,1.51795,2.74033,1.4503,1.53746,sad
2.18967,4.67951,3.82107,1.60326,1.47029,2.66456,1.35195,1.69946,sad
2.30209,4.09463,3.9759,1.66563,1.60544,1.79262,1.75821,1.77244,sad
2.08538,3.74634,4.92536,1.59165,1.4579,2.0006,1.64378,1.5676,sad
2.21453,4.30118,3.38567,1.82592,2.28343,2.33579,1.48825,1.65859,sad
2.15955,3.77155,3.45543,1.72665,1.74261,1.97333,1.63839,1.62573,sad
2.03371,5.04643,3.74235,1.84462,1.63602,1.84882,1.69088,1.52342,sad
2.48529,4.51647,3.31143,1.62428,1.77646,2.67488,1.41923,1.92211,sad
2.52449,4.37602,3.03663,1.52342,2.1905,3.38488,1.31478,2.0012,sad
2.47664,4.45638,3.47196,1.81761,1.76833,2.1704,1.59244,1.86455,sad
2.23652,3.12956,3.46098,1.75427,1.96247,2.05462,1.59146,1.73378,sad
2.31023,5.72997,4.10403,1.71262,1.71061,2.83521,1.3248,1.75001,sad
2.60753,3.03922,3.40735,1.67465,1.92658,2.42632,1.51818,1.97678,sad
2.27773,6.50428,3.41411,1.47273,1.87972,5.55386,1.1554,1.8245,sad
2.6861,3.44072,3.63273,1.71455,1.53849,3.05456,1.31566,2.07774,sad
2.43913,3.2678,4.31765,1.63863,1.54214,2.24244,1.65217,1.88141,sad
2.02994,2.27771,11.22764,1.71937,1.85354,2.26038,1.74043,1.54213,sad
2.53448,2.69072,3.71752,1.70787,1.52477,3.07525,1.34158,2.03008,sad
2.19189,4.58531,3.1047,1.72563,1.58014,2.53128,1.37125,1.66468,sad
2.3289,3.53069,3.08549,1.8013,1.74124,1.67516,1.8119,1.74529,sad
2.32279,4.13725,3.46813,1.59382,1.89123,3.00003,1.36576,1.83742,sad
2.30381,3.59181,3.55506,1.81762,2.60882,2.18293,1.48662,1.75545,sad
2.5365,4.51732,3.00154,1.53533,1.5978,3.68616,1.21979,2.0472,sad
2.27362,3.61648,3.83875,1.66431,1.54769,2.01236,1.65038,1.77068,sad
2.12774,4.93295,3.52697,1.61192,1.87872,2.41026,1.44598,1.69781,sad
2.3214,1.8153,4.26111,1.65964,1.46868,1.86688,1.73995,1.80776,sad
2.48132,2.29361,3.01246,1.87871,1.1175,2.13559,1.51777,1.76723,sad
2.4482,4.37911,2.69538,1.64817,2.39332,3.48051,1.29472,1.87355,sad
2.27282,7.4735,4.01988,1.62515,2.1578,3.62345,1.26144,1.7505,sad
2.33947,5.16673,4.45487,1.78024,2.02485,2.15674,1.56069,1.78791,sad
2.40941,3.17964,3.52324,1.82941,2.46758,2.38063,1.48475,1.84899,sad
2.55457,3.63377,3.56719,1.67979,1.41912,2.27358,1.6467,1.87695,sad
2.18143,3.74906,3.12497,1.82404,2.14915,2.19524,1.52871,1.64374,sad
2.45385,5.19168,3.86093,1.53466,1.58469,2.88147,1.45615,1.92243,sad
1.87333,4.03621,7.91454,2.06939,2.05534,1.59785,1.80116,1.36754,sad
2.54368,2.79988,4.98909,1.64475,1.36634,1.87011,1.7305,1.90281,sad
2.17737,4.70693,4.05537,1.90755,2.74738,2.4215,1.39213,1.59607,sad
2.45672,4.1526,3.0894,1.54524,1.98165,2.73663,1.43696,1.89855,sad
2.71239,2.56524,2.57443,1.70086,1.32233,2.3012,1.49186,2.10361,sad
2.49274,3.26024,2.69291,1.80814,1.35477,2.46015,1.43333,1.90831,sad
2.58517,2.74239,4.077,1.67917,1.46905,2.33265,1.54972,1.91083,sad
2.62749,2.98246,4.1299,1.87837,1.34249,2.13188,1.52753,2.01379,sad
2.03792,3.23052,5.45962,1.95694,1.68631,1.38185,2.08232,1.48771,sad
2.57081,2.02875,3.18665,1.68022,1.6753,2.12192,1.68417,1.91881,sad
2.17159,2.27532,9.66779,1.78191,1.90415,2.22686,1.73182,1.61835,sad
1.8161,2.57574,6.85885,1.84925,1.97904,3.03736,1.46757,1.35888,sad
2.31505,5.09146,2.60598,1.69948,1.92084,2.64618,1.41255,1.78033,sad
2.30611,5.7585,3.92573,1.71712,2.03722,4.33054,1.2136,1.77808,sad
2.16935,3.99695,3.38208,1.7918,1.73089,1.91863,1.62991,1.6382,sad
2.10348,4.74609,3.72444,1.63227,1.94682,2.18117,1.50826,1.57275,sad
2.35159,4.26477,3.27624,1.74404,1.98705,2.81484,1.36517,1.81262,sad
2.47633,4.46209,4.13218,1.79063,1.66925,2.2674,1.46061,1.91425,sad
2.06063,4.848,4.86476,1.74208,1.66013,2.47639,1.49448,1.56275,sad
2.61489,2.39325,3.64182,1.80044,1.3496,1.94879,1.70076,1.95471,sad
2.38479,4.29805,3.67749,1.7165,1.698,2.50979,1.47338,1.78195,sad
2.46107,3.21645,4.0452,1.83862,1.30445,2.09719,1.47488,1.87446,sad
2.56732,5.51477,3.23192,1.5673,2.21831,4.77582,1.17064,2.0673,sad
2.33359,2.59367,3.52034,1.82359,1.78142,1.90739,1.61463,1.75996,sad
2.32503,3.89988,3.7902,1.56724,1.57374,2.6379,1.49221,1.80536,sad
2.37786,4.218,3.08066,1.72263,1.43778,2.59142,1.45879,1.78103,sad
1.99162,4.85287,3.43826,1.65893,1.31823,1.60502,1.78458,1.54801,sad
2.3224,4.84254,3.41215,1.60997,1.95577,3.49812,1.2901,1.83262,sad
2.34598,4.09039,3.65869,1.69107,1.46522,2.73158,1.36014,1.8282,sad
2.27491,4.18758,3.14944,1.81218,1.94288,2.02607,1.62309,1.72727,sad
2.59329,3.63486,3.86272,1.78923,1.52956,1.79276,1.81949,1.92364,sad
2.45783,3.91505,4.5318,1.75205,1.74027,1.69542,1.85521,1.90033,sad
2.44262,3.64139,7.15204,1.98958,1.80907,1.76676,1.85589,1.76535,sad
2.27294,3.0699,2.71569,1.7699,1.88362,2.1605,1.54013,1.6937,sad
2.20238,4.12354,3.27079,1.80839,1.66082,1.88596,1.6886,1.64093,sad
2.36584,4.64945,2.71556,1.58516,1.57007,2.4916,1.4681,1.81828,sad
2.27152,5.48694,4.1826,1.53625,2.16648,4.03651,1.21971,1.76927,sad
2.32078,3.75821,2.86316,1.59366,1.42002,2.17602,1.52129,1.78565,sad
2.22344,2.38532,3.0182,1.61594,1.84614,2.10136,1.585,1.75269,sad
2.3551,5.52385,3.28832,1.63155,2.11241,3.34914,1.29098,1.86828,sad
1.724,2.22794,5.67787,1.75328,1.51908,1.79518,1.8737,1.28578,sad
2.5039,2.59248,3.74835,2.17566,1.36028,1.43622,1.95942,1.86415,sad
2.41721,4.16916,3.63644,1.78413,2.43168,2.57898,1.45999,1.81943,sad
2.49739,4.02432,4.34338,1.59742,1.6937,2.50672,1.51024,1.92327,sad
2.33079,2.85507,2.67997,1.52769,1.88409,2.25563,1.53722,1.8423,sad
2.55069,2.98634,3.14888,1.83894,1.42581,2.09511,1.5786,1.92604,sad
2.50546,2.88621,3.45063,1.91725,1.21215,1.67293,1.67383,1.8929,sad
2.42006,4.62953,2.82319,1.65349,1.68129,2.91427,1.37583,1.84703,sad
2.37813,3.85789,3.20717,1.92751,1.715,1.9802,1.62756,1.7354,sad
2.2384,4.36812,4.39216,1.60896,1.86052,2.72582,1.3964,1.73814,sad
2.39636,3.34947,3.54059,1.91181,1.81388,1.75774,1.74604,1.81472,sad
2.43376,4.73743,3.24943,1.63422,1.82309,3.03044,1.38218,1.91534,sad
2.11808,2.26208,2.82724,1.65913,1.41761,2.24134,1.55981,1.66315,sad
2.30019,3.94178,4.33142,1.79138,1.77435,2.21925,1.50768,1.73861,sad
2.31278,3.54269,4.21058,1.75712,1.80201,2.79246,1.36725,1.77919,sad
2.37784,5.65926,4.04136,1.59192,2.13974,3.46686,1.28364,1.88329,sad
2.29639,5.60908,3.34015,1.55054,1.91502,2.77264,1.4137,1.80382,sad
2.18611,5.62255,4.73049,1.70907,2.16606,2.83123,1.33987,1.68497,sad
2.08266,7.57421,4.59816,1.60555,1.76424,3.21969,1.25917,1.65238,sad
2.24131,5.22612,3.32781,1.95587,2.24424,2.44701,1.45848,1.64679,sad
2.24542,3.82708,3.94363,1.94349,2.13741,2.10794,1.55022,1.68562,sad
2.50998,2.47855,3.92733,1.70992,1.48457,1.62634,1.98798,1.9082,sad
2.40117,3.43663,3.37568,1.80039,1.52467,2.08232,1.59977,1.7794,sad
2.49929,4.48735,2.90297,1.6374,1.77807,3.86854,1.23417,1.99007,sad
2.02957,4.77912,3.83421,1.73603,1.3162,1.99353,1.53201,1.5613,sad
2.23876,6.06858,3.49662,1.59023,1.74893,3.12267,1.31473,1.75408,sad
2.0506,1.81945,10.93945,1.88541,1.80059,1.58305,2.07009,1.55253,sad
2.91283,2.17391,2.3462,1.61849,1.03736,1.88668,1.67896,2.18915,sad
2.06095,4.05295,3.96007,1.63724,1.55754,1.90672,1.65008,1.59539,sad
2.53737,3.43194,3.06739,1.68598,1.79403,2.29143,1.54874,1.95453,sad
2.29793,4.36361,2.85622,1.49159,2.3514,3.00674,1.3281,1.82106,sad
2.49576,2.75163,4.3974,1.67989,1.49527,1.37506,2.11891,1.89662,sad
2.72797,3.22936,3.27119,1.86139,1.37176,2.50575,1.38317,2.09466,sad
2.23989,2.81282,4.97439,1.96524,2.46286,2.18544,1.50364,1.56225,sad
2.35227,4.85759,4.80977,1.74227,2.30717,3.08308,1.35893,1.83145,sad
2.51363,2.35729,2.84364,1.78284,2.53167,2.51326,1.45792,1.86248,sad
2.35652,3.04002,3.6655,1.56308,1.62755,2.04763,1.62529,1.78831,sad
2.39819,4.80448,4.0952,1.68335,1.70364,2.02093,1.65384,1.8122,sad
2.46976,4.47899,2.91867,1.60338,1.55083,2.82162,1.42306,1.83053,sad
2.51928,5.88847,3.52871,1.51426,2.3196,4.89737,1.15384,2.09186,sad
2.52688,3.84267,4.23225,1.70205,1.69842,2.27921,1.56125,1.86237,sad
2.34459,5.09055,3.22074,1.7769,2.01336,2.57479,1.42781,1.74619,sad
2.69196,2.54727,2.79792,2.17882,1.19296,2.06499,1.5243,1.86022,sad
2.3574,4.06811,2.80409,1.72631,1.41943,1.943,1.67696,1.73631,sad
2.44377,3.14093,2.45929,1.61365,1.97744,2.60122,1.46749,1.90323,sad
2.24915,4.27111,3.32371,1.54857,1.81031,2.85784,1.42318,1.77769,sad
2.20606,6.38992,3.77677,1.67823,1.78274,3.10108,1.33302,1.66443,sad
2.36306,5.82244,2.54786,1.66556,1.6344,2.82044,1.36456,1.79943,sad
2.24324,3.14863,2.99882,1.68733,2.5876,2.71282,1.3991,1.76372,sad
2.20066,3.96188,3.31956,1.57265,1.79386,2.19651,1.54327,1.74543,sad
2.63983,2.51218,2.67671,1.59301,1.21175,2.39178,1.48086,2.07335,sad
2.23842,5.99231,4.54903,1.56506,1.88442,4.51486,1.204,1.79212,sad
2.27453,4.50607,4.47952,1.73858,1.75367,2.19132,1.53312,1.75223,sad
2.14781,2.12977,6.38206,1.56912,1.7551,3.94495,1.36698,1.6339,sad
1.95715,2.28654,3.07744,1.71464,1.97893,2.11257,1.58271,1.46678,sad
1.98624,4.45579,3.43963,1.64933,2.40055,2.65106,1.34906,1.54151,sad
2.09797,3.02838,3.7802,1.70152,1.89579,1.77624,1.71324,1.61471,sad
2.47738,1.81142,4.68919,2.03518,1.11332,1.72233,1.69526,1.84345,sad
2.65276,3.95409,3.4503,1.80335,1.80143,2.76282,1.41054,2.03736,sad
2.30436,4.53392,3.82013,1.60818,2.03051,3.02854,1.34345,1.80178,sad
2.0105,6.85023,4.58548,2.00077,2.09181,2.46667,1.43651,1.45081,sad
2.45007,4.59009,3.56583,1.6569,2.2808,3.66286,1.27687,1.90191,sad
2.31733,3.07983,2.81993,1.75774,2.38435,2.26205,1.5063,1.74746,sad
2.61738,3.10684,4.1704,1.66298,1.37776,2.38503,1.44547,2.0172,sad
2.52823,3.56913,2.535,1.76433,1.41738,2.19503,1.54712,1.87567,sad
2.33215,5.22522,2.92951,1.64559,1.85803,3.24672,1.30074,1.83979,sad
2.48267,3.4278,3.40071,1.87969,2.06277,2.70513,1.43585,1.84933,sad
2.47488,3.45244,2.89807,1.60861,1.71114,2.59782,1.49134,1.92086,sad
2.33914,2.94224,3.14594,1.81258,1.90191,1.98026,1.64585,1.72931,sad
1.97675,3.31978,4.5877,1.70418,1.55023,1.79094,1.72926,1.50807,sad
2.47975,1.99714,3.34919,1.7318,1.4528,1.9979,1.69759,1.89419,sad
2.29446,3.30639,3.69642,1.66136,2.06437,2.56015,1.45358,1.81182,sad
2.47779,2.8457,3.49999,1.63854,1.64059,2.05686,1.68082,1.8939,sad
2.07687,3.66412,4.67385,1.67611,1.449,1.96935,1.64779,1.53789,sad
1.96586,2.87755,9.67221,1.83603,1.85829,1.7589,1.73988,1.47744,sad
2.16347,2.20072,5.62615,1.59036,1.42745,2.12767,1.67755,1.672,sad
2.46556,2.94996,3.12633,1.60269,1.31009,2.0405,1.58568,1.90838,sad
2.44596,4.14227,3.56945,1.62986,2.33129,3.27287,1.31121,1.92586,sad
2.20234,2.98094,3.37236,1.81418,1.92963,1.94115,1.68631,1.68349,sad
2.3465,5.27904,3.56497,1.59432,1.96927,4.1844,1.20558,1.85186,sad
2.62942,3.04201,2.90793,1.84707,1.38907,2.33052,1.47083,2.01224,sad
2.35717,4.14876,4.68751,1.57332,1.89948,2.79067,1.43071,1.80619,sad
2.21932,4.87359,4.20371,1.78172,1.72392,2.30109,1.3524,1.73466,sad
2.33957,4.77306,3.4759,1.50971,2.1954,3.52058,1.26648,1.87587,sad
2.45263,4.33284,3.76172,1.736,1.83246,1.73908,1.80509,1.83965,sad
2.68779,3.39382,3.77902,1.72872,2.22259,3.1661,1.34766,2.11072,sad
2.1058,4.33034,4.56524,1.75246,2.1534,3.21755,1.32117,1.57814,sad
2.48943,3.04122,3.05014,1.89943,2.65017,2.1205,1.56976,1.87619,sad
2.24497,3.75739,3.25684,1.94742,2.42689,2.10982,1.51872,1.68143,sad
2.24664,1.65768,5.48721,1.71006,1.61921,1.86253,1.87587,1.66552,sad
2.44746,4.28582,2.25198,1.53255,1.2026,2.48287,1.49755,1.85156,sad
1.9593,6.24303,4.27957,1.71533,1.6818,2.51932,1.39146,1.41845,sad
2.2785,5.38564,3.83095,1.54439,1.69385,3.44826,1.30955,1.77322,sad
2.45517,4.37663,4.01018,1.59533,2.47107,2.75987,1.35172,1.96632,sad
2.1719,1.78178,6.23235,1.90169,1.89359,1.65256,1.97939,1.57286,sad
2.20835,1.90436,4.67187,1.58608,1.57918,1.9308,1.77288,1.71065,sad
2.15114,2.04886,3.72375,1.6966,1.67597,3.57061,1.30203,1.64836,sad
2.18659,4.96828,4.18237,1.51473,1.47294,2.41549,1.47429,1.67664,sad
2.22202,5.08086,3.81373,1.9356,1.72953,2.4732,1.44409,1.64288,sad
2.18759,5.1481,3.8632,1.7832,1.7334,2.1915,1.51522,1.61418,sad
2.62269,4.0717,3.53299,1.71484,1.91328,2.4238,1.48934,2.05564,sad
2.29791,5.25729,3.00623,1.68798,1.79947,2.31408,1.55,1.7269,sad
2.34491,3.98287,2.84779,1.5258,1.96887,2.31073,1.51182,1.88544,sad
2.51986,3.39052,2.52415,1.60172,1.53341,2.13362,1.60835,1.92779,sad
2.39826,3.19116,3.04381,1.91434,2.58433,2.28088,1.51155,1.73994,sad
2.16091,3.81969,3.42983,1.54546,1.48934,2.03804,1.60541,1.65139,sad
2.34286,2.41945,3.9477,1.90354,1.76799,1.59211,2.04034,1.7637,sad
2.00048,8.65866,3.40703,1.75163,2.17182,4.02835,1.17631,1.48826,sad
2.67777,3.4312,2.9905,1.46233,1.37095,3.19214,1.35401,2.16404,sad
2.68121,1.54554,3.28259,1.97468,1.03272,1.79401,1.67752,1.99086,sad
2.35454,4.1902,4.41239,1.69887,1.65942,2.54097,1.45117,1.75797,sad
1.98146,6.54578,3.49128,1.71194,2.19506,3.1909,1.31363,1.55522,sad
2.53403,2.97803,3.11145,1.66259,1.45806,1.87487,1.71625,1.92589,sad
2.296,5.0462,3.06654,1.60531,2.19928,2.7722,1.39294,1.78705,sad
1.93102,2.79291,3.47984,1.70083,1.17122,2.18258,1.50369,1.46529,sad
2.42345,3.57442,3.12742,1.48128,1.36243,2.58353,1.47724,1.81379,sad
2.36874,3.1683,3.60201,1.73822,1.5122,1.79009,1.72757,1.77982,sad
2.29322,4.51511,3.45299,1.68363,1.7686,3.01002,1.38655,1.75235,sad
2.28081,3.15624,4.00651,1.54689,1.55422,1.90007,1.73107,1.788,sad
2.35113,2.16459,3.29746,1.69372,1.9184,1.97134,1.71443,1.81679,sad
2.45435,2.53747,2.93689,1.75885,1.6643,2.01428,1.68784,1.83103,sad
2.32443,3.63454,4.19757,1.74175,1.80309,1.98434,1.68574,1.7517,sad
2.11814,2.27521,4.00909,1.62045,1.67694,3.63065,1.32185,1.66645,sad
2.45105,6.48234,2.92508,1.54443,1.85548,4.69576,1.16764,1.98704,sad
2.76351,4.0961,4.7,1.5794,1.74305,3.07277,1.40827,2.19942,sad
2.54803,3.48397,3.16505,1.49806,1.47293,2.76871,1.46907,2.01912,sad
2.42335,3.76986,5.34497,1.62614,1.35054,2.1667,1.63746,1.87546,sad
2.40407,4.45901,3.84417,1.62191,2.0572,3.61532,1.29281,1.86505,sad
2.32662,4.95016,3.03444,1.61166,1.865,3.91348,1.26465,1.79234,sad
2.29183,1.75419,3.42296,1.61855,1.71165,1.67221,1.97655,1.79298,sad
2.47385,4.04365,2.76661,1.605,2.14369,3.2432,1.33536,1.88723,sad
2.341,3.0327,2.92631,1.80825,1.08365,2.18715,1.49138,1.72386,sad
2.58018,4.79817,4.01408,1.56382,2.04594,3.36693,1.31702,2.01572,sad
3.07635,2.19874,4.56481,1.96245,1.32521,2.05226,1.66224,2.21398,sad
2.25115,3.99748,3.00582,1.55521,2.0561,3.046,1.3633,1.74689,sad
2.31745,2.38816,5.48731,1.51175,1.31924,1.56765,1.91536,1.79623,sad
1.98696,5.50302,3.39125,1.69693,1.57846,2.1586,1.55608,1.47356,sad
2.20521,4.65422,3.5093,1.84045,1.73883,1.89113,1.66449,1.64848,sad
2.68503,3.81769,2.75708,1.70239,1.80487,2.57464,1.47759,2.02173,sad
2.29778,6.47082,4.15383,1.5661,1.95307,4.60091,1.12822,1.84852,sad
2.3944,3.77519,3.63419,1.75339,1.81411,1.82461,1.70622,1.83153,sad
2.15225,4.41132,4.17827,1.94039,1.42908,1.82083,1.67976,1.55492,sad
2.11497,3.41735,5.50763,1.57703,1.90156,1.84869,1.66751,1.69441,sad
